Run will be saved under: ./run_outputs/run_2000-07-01_to_2000

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 16649325, isPK: True, prob: 0.9999332427978516>
saving PMC8597799 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8099444 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3560692 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6429552 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6208854 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2751417 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9359323 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10842870 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2645029 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8145123 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11671133 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9455983 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1090550 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9706284 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12083140 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11528112 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12127635 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7700927 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7976526 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12119765 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11034278 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11153357 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12223813 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11671133 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6601116 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10223163 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10362388 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5886324 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12021142 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9992393 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6135671 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10967845 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12146887 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9831018 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8663503 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11931805 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8191022 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7695171 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9578284 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7940185 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7976173 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12244458 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11839822 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7698100 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7464243 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11836883 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10019944 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1936362 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7282963 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11159627 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11860008 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12180593 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11783651 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1200780 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3994537 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3630939 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11697095 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12217460 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4242406 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7348097 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11024933 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6135211 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5040175 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8899638 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7030971 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10651316 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12245804 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3040610 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6145493 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1572517 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9080576 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2015017 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2015016 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9804725 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6704181 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4057541 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4588373 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11275325 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10783910 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12197389 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12162170 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6861918 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8709176 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6044386 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
error fetching PMC11983664: 400 Bad Request
saving PMC4011349 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10057459 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3223599 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9890216 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3777470 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6517187 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6245421 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1234907 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4245174 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12014686 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11627513 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4158851 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11633575 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6936607 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9395824 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8367929 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11141165 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11445516 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6869125 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9229021 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12202450 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11503392 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12158835 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9207260 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7194852 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10545369 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11505664 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11815851 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6269082 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8120199 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3306016 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7154660 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11805767 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12104420 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12169130 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9584981 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11707065 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10743586 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12092456 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7936695 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4868413 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11384506 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12222255 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10993957 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12222030 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3797507 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10267852 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2477194 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11428266 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8224090 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5620613 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4630059 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9205562 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11881564 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11881810 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11253705 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90214 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90210 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12059369 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11813620 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8642715 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10688535 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8750486 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11257179 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5605177 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8786266 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11224448 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8743978 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10560686 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10372917 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014413 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3852544 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10173801 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9041560 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4659047 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11814182 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9056471 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10990219 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4656629 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11429896 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8698708 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10745436 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11930018 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10365144 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12049548 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3550394 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11999052 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2669956 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4487603 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4428972 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9607602 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5858273 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6154265 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3462531 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12250743 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3764999 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11696210 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2751528 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11633575 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11271513 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6772736 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5853366 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9277432 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8104087 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11840960 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11834462 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4551460 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7125253 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6500888 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2801536 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9513844 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9099212 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11352679 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6300973 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8864717 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3456842 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5876338 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11986078 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8989037 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10805516 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9798894 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11360371 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9793461 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7881070 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8234378 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8658792 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10911495 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6963224 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9671373 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10825104 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10685450 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC101597 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC101583 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10176246 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10472072 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11209072 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8473955 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4963464 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7223855 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7444217 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12197952 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5409120 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9007608 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5721559 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4799932 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7007434 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9140302 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4482106 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9007608 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6584220 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6584220 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11597427 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10728173 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11649407 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
error fetching PMC11156569: 400 Bad Request
saving PMC8508114 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11661780 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3463397 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3629798 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4126357 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4327399 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7090159 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9920539 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3873237 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10872615 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1739885 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6189912 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10832207 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11775835 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3675172 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
error fetching PMC12219935: 400 Bad Request
saving PMC7393056 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9773989 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12103788 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8917176 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5527631 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4993513 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6561612 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3429689 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11984511 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8471455 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12144538 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12227894 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12114802 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6491397 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014997 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6945475 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9414636 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11370030 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5219678 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4327221 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11433177 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8234378 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11855760 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1550297 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7518982 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5600042 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7843972 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8069766 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11435088 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12197660 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10326127 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11115711 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8747035 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11773346 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9987070 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3675903 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10672776 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6556165 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10720383 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4957668 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8578394 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6494138 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11440959 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2751218 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4327221 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10693037 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4893407 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90159 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90156 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90143 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90127 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5908182 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8280924 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12037421 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10761441 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12146923 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7566506 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10076201 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11944384 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11744176 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2563583 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9359323 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12095442 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12232707 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12227894 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12087695 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7325411 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10328238 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10442412 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11494824 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7026299 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12149529 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3028085 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2637614 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12135038 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10989013 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10772676 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12129159 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11862798 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4227173 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10676555 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10694230 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6062484 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2766038 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9981272 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11941615 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10291448 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9470242 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11660086 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2628257 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4791481 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3733138 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6730084 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11912927 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90066 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5258186 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12154943 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1772646 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3546264 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2013984 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11545540 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7432485 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10226915 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11984981 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10842870 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8537465 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11319325 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5841591 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8402242 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10741196 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC149016 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
